# i, j, E_i, E_j
9.000000000000000000e+00 1.100000000000000000e+01 -5.756948133139275659e-05 7.085324727649388492e-05
9.000000000000000000e+00 1.200000000000000000e+01 -5.798027400400455498e-05 7.862400408446888582e-05
9.000000000000000000e+00 1.300000000000000000e+01 -5.786889920691388068e-05 8.667919074612699757e-05
9.000000000000000000e+00 1.400000000000000000e+01 -5.739124510552008835e-05 9.478791998665281630e-05
9.000000000000000000e+00 1.500000000000000000e+01 -5.642210301597382635e-05 1.032958292025026067e-04
9.000000000000000000e+00 1.600000000000000000e+01 -5.464965948602989792e-05 1.117562814872213005e-04
9.000000000000000000e+00 1.700000000000000000e+01 -5.214933024413057668e-05 1.201420287219600886e-04
9.000000000000000000e+00 1.800000000000000000e+01 -4.865712401706454027e-05 1.281663351135216007e-04
9.000000000000000000e+00 1.900000000000000000e+01 -4.434752375835019494e-05 1.359302341009232520e-04
9.000000000000000000e+00 2.000000000000000000e+01 -3.904026996154363102e-05 1.430322118144097842e-04
9.000000000000000000e+00 2.100000000000000000e+01 -3.274687891742815091e-05 1.492393588958079416e-04
9.000000000000000000e+00 2.200000000000000000e+01 -2.574913448707798203e-05 1.543740409396356702e-04
9.000000000000000000e+00 2.300000000000000000e+01 -1.787943783701625901e-05 1.581039299942394285e-04
9.000000000000000000e+00 2.400000000000000000e+01 -9.678737036797097244e-06 1.604877215001161185e-04
9.000000000000000000e+00 2.500000000000000000e+01 -1.162086465054381831e-06 1.611934002822577655e-04
9.000000000000000000e+00 2.600000000000000000e+01 7.550277571599325367e-06 1.603079360048589560e-04
9.000000000000000000e+00 2.700000000000000000e+01 1.580923210880047936e-05 1.579366803376808454e-04
9.000000000000000000e+00 2.800000000000000000e+01 2.363894347001628451e-05 1.539818181507881948e-04
9.000000000000000000e+00 2.900000000000000000e+01 3.082455865076761531e-05 1.487503302074825702e-04
9.000000000000000000e+00 3.000000000000000000e+01 3.712902590881773761e-05 1.424005450764110822e-04
9.000000000000000000e+00 3.100000000000000000e+01 4.257530242647377490e-05 1.352029346009965397e-04
9.000000000000000000e+00 3.200000000000000000e+01 4.703802610153630295e-05 1.274101793418809200e-04
9.000000000000000000e+00 3.300000000000000000e+01 5.072423764388231263e-05 1.190983415517249356e-04
9.000000000000000000e+00 3.400000000000000000e+01 5.344121528322282695e-05 1.105267977477626565e-04
9.000000000000000000e+00 3.500000000000000000e+01 5.536642455685212910e-05 1.020238931824474053e-04
9.000000000000000000e+00 3.600000000000000000e+01 5.674066154908884076e-05 9.334863055610991825e-05
9.000000000000000000e+00 3.700000000000000000e+01 5.745353643044114403e-05 8.489356439397871155e-05
9.000000000000000000e+00 3.800000000000000000e+01 5.770186001303432037e-05 7.670075461382945244e-05
9.000000000000000000e+00 3.900000000000000000e+01 5.779067650137819159e-05 6.855138627645936079e-05
9.000000000000000000e+00 4.000000000000000000e+01 5.732860081967064425e-05 6.093831367939427264e-05
9.000000000000000000e+00 4.100000000000000000e+01 5.678341389430134785e-05 5.346657228647356034e-05
9.000000000000000000e+00 4.200000000000000000e+01 5.626294188373619112e-05 4.623320458279581591e-05
9.000000000000000000e+00 4.300000000000000000e+01 5.561651672576531607e-05 3.937260301775132162e-05
9.000000000000000000e+00 4.400000000000000000e+01 5.499139346466474219e-05 3.250859962740561141e-05
9.000000000000000000e+00 4.500000000000000000e+01 5.441593057928329554e-05 2.610568259225468687e-05
9.000000000000000000e+00 4.600000000000000000e+01 5.389710114887552600e-05 1.972572341937077196e-05
9.000000000000000000e+00 4.700000000000000000e+01 5.299629451026970637e-05 1.346449771049634348e-05
9.000000000000000000e+00 4.800000000000000000e+01 5.852511301932402873e-05 7.250228123014432706e-06
9.000000000000000000e+00 4.900000000000000000e+01 6.464150527652589423e-05 0.000000000000000000e+00
1.000000000000000000e+01 0.000000000000000000e+00 -6.673456705827798038e-05 0.000000000000000000e+00
1.000000000000000000e+01 1.000000000000000000e+00 -6.059377701630160262e-05 6.497017429110647302e-06
1.000000000000000000e+01 2.000000000000000000e+00 -5.520054518613334637e-05 1.228450919176987742e-05
1.000000000000000000e+01 3.000000000000000000e+00 -5.640266096901053514e-05 1.798084515214890856e-05
1.000000000000000000e+01 4.000000000000000000e+00 -5.736702430182516823e-05 2.400008191198538742e-05
1.000000000000000000e+01 5.000000000000000000e+00 -5.840767232582938008e-05 3.002468381258679140e-05
1.000000000000000000e+01 6.000000000000000000e+00 -5.950269725906137501e-05 3.638019010989307920e-05
1.000000000000000000e+01 7.000000000000000000e+00 -6.076106411343905507e-05 4.281902170721502989e-05
1.000000000000000000e+01 8.000000000000000000e+00 -6.207436833447713825e-05 4.976670477811843138e-05
1.000000000000000000e+01 9.000000000000000000e+00 -6.327597534187175414e-05 5.693823566326719661e-05
1.000000000000000000e+01 1.000000000000000000e+01 -6.438546283048490314e-05 6.437123383370985238e-05
1.000000000000000000e+01 1.100000000000000000e+01 -6.544103247362606859e-05 7.242886324637578133e-05
1.000000000000000000e+01 1.200000000000000000e+01 -6.612325971592575768e-05 8.069005319872506275e-05
1.000000000000000000e+01 1.300000000000000000e+01 -6.644558344998628685e-05 8.936140154929401959e-05
1.000000000000000000e+01 1.400000000000000000e+01 -6.624734597433676276e-05 9.837216089497025215e-05
1.000000000000000000e+01 1.500000000000000000e+01 -6.526302499770765455e-05 1.075239758191297583e-04
1.000000000000000000e+01 1.600000000000000000e+01 -6.362162640183072117e-05 1.170402514549056215e-04
1.000000000000000000e+01 1.700000000000000000e+01 -6.106280402232286061e-05 1.265578658059541271e-04
1.000000000000000000e+01 1.800000000000000000e+01 -5.728322310823445642e-05 1.358007883204122518e-04
1.000000000000000000e+01 1.900000000000000000e+01 -5.240011569156383196e-05 1.446873981084227526e-04
1.000000000000000000e+01 2.000000000000000000e+01 -4.638285844098862659e-05 1.528759293514084542e-04
1.000000000000000000e+01 2.100000000000000000e+01 -3.906887975367037084e-05 1.602650619479845410e-04
1.000000000000000000e+01 2.200000000000000000e+01 -3.069437992728554256e-05 1.663376330249694826e-04
1.000000000000000000e+01 2.300000000000000000e+01 -2.150660307012510885e-05 1.709268737182651193e-04
1.000000000000000000e+01 2.400000000000000000e+01 -1.160875179334857742e-05 1.737491735666826798e-04
1.000000000000000000e+01 2.500000000000000000e+01 -1.312120648749837658e-06 1.746042763037469964e-04
1.000000000000000000e+01 2.600000000000000000e+01 9.007430490674903784e-06 1.735682210315688369e-04
1.000000000000000000e+01 2.700000000000000000e+01 1.900166473945959309e-05 1.706095081348364597e-04
1.000000000000000000e+01 2.800000000000000000e+01 2.846728314346820901e-05 1.658598830252571614e-04
1.000000000000000000e+01 2.900000000000000000e+01 3.689541822593078030e-05 1.597741155274358220e-04
1.000000000000000000e+01 3.000000000000000000e+01 4.414647794740171518e-05 1.524102380652861931e-04
1.000000000000000000e+01 3.100000000000000000e+01 5.042185137704604907e-05 1.439725288611426197e-04
1.000000000000000000e+01 3.200000000000000000e+01 5.549384442366900143e-05 1.349368134112906314e-04
1.000000000000000000e+01 3.300000000000000000e+01 5.938904288235817000e-05 1.254973091044348866e-04
1.000000000000000000e+01 3.400000000000000000e+01 6.227320291923659455e-05 1.158817700955491487e-04
1.000000000000000000e+01 3.500000000000000000e+01 6.421038944628656335e-05 1.062780484630534636e-04
1.000000000000000000e+01 3.600000000000000000e+01 6.546248146047697327e-05 9.688976866422435285e-05
1.000000000000000000e+01 3.700000000000000000e+01 6.599591274843077254e-05 8.763305897015275523e-05
1.000000000000000000e+01 3.800000000000000000e+01 6.597269455767479970e-05 7.878806227884711019e-05
1.000000000000000000e+01 3.900000000000000000e+01 6.558340464210570984e-05 7.029490668136517467e-05
1.000000000000000000e+01 4.000000000000000000e+01 6.492766075968757619e-05 6.216097029544421235e-05
1.000000000000000000e+01 4.100000000000000000e+01 6.409534297902789828e-05 5.433412889287934618e-05
1.000000000000000000e+01 4.200000000000000000e+01 6.316659444331271397e-05 4.694047992434858814e-05
1.000000000000000000e+01 4.300000000000000000e+01 6.241935201410506650e-05 3.975035007119375754e-05
1.000000000000000000e+01 4.400000000000000000e+01 6.150795743716742296e-05 3.288126008624080556e-05
1.000000000000000000e+01 4.500000000000000000e+01 6.076779247868585988e-05 2.620416542749247324e-05
1.000000000000000000e+01 4.600000000000000000e+01 6.031446549278084211e-05 1.985383775121232893e-05
1.000000000000000000e+01 4.700000000000000000e+01 6.028331556743918952e-05 1.350679144113322026e-05
1.000000000000000000e+01 4.800000000000000000e+01 6.510055277418746338e-05 7.367974713988062745e-06
1.000000000000000000e+01 4.900000000000000000e+01 6.964935477321043970e-05 0.000000000000000000e+00
1.100000000000000000e+01 0.000000000000000000e+00 -7.095735670178503066e-05 0.000000000000000000e+00
1.100000000000000000e+01 1.000000000000000000e+00 -6.652227302457046527e-05 6.663189372648856026e-06
1.100000000000000000e+01 2.000000000000000000e+00 -6.192038614149531492e-05 1.223874176474285691e-05
1.100000000000000000e+01 3.000000000000000000e+00 -6.230252164602754909e-05 1.791392871641556887e-05
1.100000000000000000e+01 4.000000000000000000e+00 -6.332824414976655333e-05 2.389821883870901580e-05
1.100000000000000000e+01 5.000000000000000000e+00 -6.453202023316172891e-05 2.991663108810471033e-05
1.100000000000000000e+01 6.000000000000000000e+00 -6.593134730509343290e-05 3.641641385959616846e-05
1.100000000000000000e+01 7.000000000000000000e+00 -6.743709407870044888e-05 4.301974964575976351e-05
1.100000000000000000e+01 8.000000000000000000e+00 -6.920227592099935203e-05 5.006005889638605083e-05
1.100000000000000000e+01 9.000000000000000000e+00 -7.077169254805771009e-05 5.745190206903598050e-05
1.100000000000000000e+01 1.000000000000000000e+01 -7.237446195819071705e-05 6.537952890635020681e-05
1.100000000000000000e+01 1.100000000000000000e+01 -7.388888505874198790e-05 7.382554726669985842e-05
1.100000000000000000e+01 1.200000000000000000e+01 -7.491893100760324900e-05 8.267805654368605775e-05
1.100000000000000000e+01 1.300000000000000000e+01 -7.562108533254219321e-05 9.204121820371573845e-05
1.100000000000000000e+01 1.400000000000000000e+01 -7.575409668781181655e-05 1.018357445440074374e-04
1.100000000000000000e+01 1.500000000000000000e+01 -7.525974328744026954e-05 1.121527952930169002e-04
1.100000000000000000e+01 1.600000000000000000e+01 -7.375675353933955868e-05 1.226408564064353831e-04
1.100000000000000000e+01 1.700000000000000000e+01 -7.112541172922840979e-05 1.334239997641136453e-04
1.100000000000000000e+01 1.800000000000000000e+01 -6.709250067102995839e-05 1.440477656701100086e-04
1.100000000000000000e+01 1.900000000000000000e+01 -6.166738577138364610e-05 1.543805723487988576e-04
1.100000000000000000e+01 2.000000000000000000e+01 -5.488425144785065782e-05 1.641333141542934086e-04
1.100000000000000000e+01 2.100000000000000000e+01 -4.645631276431526433e-05 1.728656832223527361e-04
1.100000000000000000e+01 2.200000000000000000e+01 -3.666293515569769325e-05 1.801821606280536951e-04
1.100000000000000000e+01 2.300000000000000000e+01 -2.558871751656385026e-05 1.856306909599932109e-04
1.100000000000000000e+01 2.400000000000000000e+01 -1.376074267897802600e-05 1.891256028114242068e-04
1.100000000000000000e+01 2.500000000000000000e+01 -1.422964571400888931e-06 1.903194817130274231e-04
1.100000000000000000e+01 2.600000000000000000e+01 1.111395016757600780e-05 1.889788842094667319e-04
1.100000000000000000e+01 2.700000000000000000e+01 2.297930550036535961e-05 1.854702868705173291e-04
1.100000000000000000e+01 2.800000000000000000e+01 3.400724833517031372e-05 1.798190833763051080e-04
1.100000000000000000e+01 2.900000000000000000e+01 4.400430308265635120e-05 1.724184850010889065e-04
1.100000000000000000e+01 3.000000000000000000e+01 5.254525387108895194e-05 1.635865522668722774e-04
1.100000000000000000e+01 3.100000000000000000e+01 5.957340290247445207e-05 1.537136749236540575e-04
1.100000000000000000e+01 3.200000000000000000e+01 6.512808621907443217e-05 1.432263747036233680e-04
1.100000000000000000e+01 3.300000000000000000e+01 6.930314550761566481e-05 1.324342256624056044e-04
1.100000000000000000e+01 3.400000000000000000e+01 7.215866266789918750e-05 1.215657437153293036e-04
1.100000000000000000e+01 3.500000000000000000e+01 7.400232744283840149e-05 1.108032025763951958e-04
1.100000000000000000e+01 3.600000000000000000e+01 7.494242900527562810e-05 1.004182916742748610e-04
1.100000000000000000e+01 3.700000000000000000e+01 7.510011562361526517e-05 9.045764585278602467e-05
1.100000000000000000e+01 3.800000000000000000e+01 7.468325364197588804e-05 8.093831696552204269e-05
1.100000000000000000e+01 3.900000000000000000e+01 7.398306666921871571e-05 7.179813606896401790e-05
1.100000000000000000e+01 4.000000000000000000e+01 7.290859296565482253e-05 6.327370701074853249e-05
1.100000000000000000e+01 4.100000000000000000e+01 7.169326487661953199e-05 5.510464514526847201e-05
1.100000000000000000e+01 4.200000000000000000e+01 7.040257022780134618e-05 4.741071990718289330e-05
1.100000000000000000e+01 4.300000000000000000e+01 6.926073148835878773e-05 4.003074218208044969e-05
1.100000000000000000e+01 4.400000000000000000e+01 6.817497822240114157e-05 3.306265068603035542e-05
1.100000000000000000e+01 4.500000000000000000e+01 6.715930560393276977e-05 2.624231822482788780e-05
1.100000000000000000e+01 4.600000000000000000e+01 6.633071675457804964e-05 1.983326164665292297e-05
1.100000000000000000e+01 4.700000000000000000e+01 6.526581529794800202e-05 1.350033980356443969e-05
1.100000000000000000e+01 4.800000000000000000e+01 7.180782950680106931e-05 7.161994021036612588e-06
1.100000000000000000e+01 4.900000000000000000e+01 7.919839963857887191e-05 0.000000000000000000e+00
1.200000000000000000e+01 0.000000000000000000e+00 -7.985415229488077894e-05 0.000000000000000000e+00
1.200000000000000000e+01 1.000000000000000000e+00 -7.264977995546562550e-05 6.397051490795676622e-06
1.200000000000000000e+01 2.000000000000000000e+00 -6.625521173197199739e-05 1.211929523916442555e-05
1.200000000000000000e+01 3.000000000000000000e+00 -6.785694937144825872e-05 1.783312495699225324e-05
1.200000000000000000e+01 4.000000000000000000e+00 -6.924471916642162153e-05 2.369678604384275219e-05
1.200000000000000000e+01 5.000000000000000000e+00 -7.075304701144351704e-05 2.980578446293885206e-05
1.200000000000000000e+01 6.000000000000000000e+00 -7.255866059282817943e-05 3.627567672079103143e-05
1.200000000000000000e+01 7.000000000000000000e+00 -7.439401353185131857e-05 4.304162323213740326e-05
1.200000000000000000e+01 8.000000000000000000e+00 -7.640567651355907814e-05 5.019931712522751133e-05
1.200000000000000000e+01 9.000000000000000000e+00 -7.850631628359154481e-05 5.780714778829456604e-05
1.200000000000000000e+01 1.000000000000000000e+01 -8.072308125147141826e-05 6.617210325674682423e-05
1.200000000000000000e+01 1.100000000000000000e+01 -8.275812283208542784e-05 7.494297128331667583e-05
1.200000000000000000e+01 1.200000000000000000e+01 -8.440572106973410300e-05 8.436624696532573795e-05
1.200000000000000000e+01 1.300000000000000000e+01 -8.565142687969886336e-05 9.445298925428110854e-05
1.200000000000000000e+01 1.400000000000000000e+01 -8.637386577248966444e-05 1.051707089517783301e-04
1.200000000000000000e+01 1.500000000000000000e+01 -8.611649662742279325e-05 1.165063576188404100e-04
1.200000000000000000e+01 1.600000000000000000e+01 -8.501095453264200224e-05 1.284445374634538613e-04
1.200000000000000000e+01 1.700000000000000000e+01 -8.259551019317696273e-05 1.406129676757532495e-04
1.200000000000000000e+01 1.800000000000000000e+01 -7.853045416432013343e-05 1.529570596456151675e-04
1.200000000000000000e+01 1.900000000000000000e+01 -7.265630973764551550e-05 1.650752236980164780e-04
1.200000000000000000e+01 2.000000000000000000e+01 -6.507941385749623810e-05 1.767370043696185437e-04
1.200000000000000000e+01 2.100000000000000000e+01 -5.537558043635791745e-05 1.872655216419522256e-04
1.200000000000000000e+01 2.200000000000000000e+01 -4.379570630467512996e-05 1.962186887009162396e-04
1.200000000000000000e+01 2.300000000000000000e+01 -3.081627619165409893e-05 2.031668506952883681e-04
1.200000000000000000e+01 2.400000000000000000e+01 -1.649413125284478285e-05 2.073961001436898811e-04
1.200000000000000000e+01 2.500000000000000000e+01 -1.535209913043752636e-06 2.088289025765806273e-04
1.200000000000000000e+01 2.600000000000000000e+01 1.350381738393765726e-05 2.071946024330925153e-04
1.200000000000000000e+01 2.700000000000000000e+01 2.778508344163663560e-05 2.028442924448889276e-04
1.200000000000000000e+01 2.800000000000000000e+01 4.099119122166739425e-05 1.958631048869325861e-04
1.200000000000000000e+01 2.900000000000000000e+01 5.263707503229582418e-05 1.867977768135845344e-04
1.200000000000000000e+01 3.000000000000000000e+01 6.246472042931410906e-05 1.761365484747585801e-04
1.200000000000000000e+01 3.100000000000000000e+01 7.039170367759367639e-05 1.644091782828538840e-04
1.200000000000000000e+01 3.200000000000000000e+01 7.630398414935955862e-05 1.522033117114353698e-04
1.200000000000000000e+01 3.300000000000000000e+01 8.061840591342273998e-05 1.396423456373327085e-04
1.200000000000000000e+01 3.400000000000000000e+01 8.337662802536751922e-05 1.273656102633472864e-04
1.200000000000000000e+01 3.500000000000000000e+01 8.483367958377172231e-05 1.153332428105521704e-04
1.200000000000000000e+01 3.600000000000000000e+01 8.537341964633387431e-05 1.038262672863420988e-04
1.200000000000000000e+01 3.700000000000000000e+01 8.499470260268780124e-05 9.295285014363771159e-05
1.200000000000000000e+01 3.800000000000000000e+01 8.415831911327592736e-05 8.265504527005262687e-05
1.200000000000000000e+01 3.900000000000000000e+01 8.285114926333026234e-05 7.301466511375925058e-05
1.200000000000000000e+01 4.000000000000000000e+01 8.129015934118025404e-05 6.398288323275345317e-05
1.200000000000000000e+01 4.100000000000000000e+01 7.958474138264088216e-05 5.555820409408677692e-05
1.200000000000000000e+01 4.200000000000000000e+01 7.791671079564031375e-05 4.761508623110657598e-05
1.200000000000000000e+01 4.300000000000000000e+01 7.634507929892169246e-05 4.010771129788796787e-05
1.200000000000000000e+01 4.400000000000000000e+01 7.494643930430091422e-05 3.299688282636312740e-05
1.200000000000000000e+01 4.500000000000000000e+01 7.376172078629043610e-05 2.620320875977111361e-05
1.200000000000000000e+01 4.600000000000000000e+01 7.280873259946271366e-05 1.960328241006397082e-05
1.200000000000000000e+01 4.700000000000000000e+01 7.267948857891987525e-05 1.339364992699138771e-05
1.200000000000000000e+01 4.800000000000000000e+01 7.830349867427518497e-05 7.295558914706146711e-06
1.200000000000000000e+01 4.900000000000000000e+01 8.369166241660474549e-05 0.000000000000000000e+00
1.300000000000000000e+01 0.000000000000000000e+00 -8.355920546975059292e-05 0.000000000000000000e+00
1.300000000000000000e+01 1.000000000000000000e+00 -7.846566312929111791e-05 6.513438190362192998e-06
1.300000000000000000e+01 2.000000000000000000e+00 -7.316235543968479399e-05 1.193142674357338534e-05
1.300000000000000000e+01 3.000000000000000000e+00 -7.364075800187604908e-05 1.759700680019328988e-05
1.300000000000000000e+01 4.000000000000000000e+00 -7.509092343213036422e-05 2.336239931509520172e-05
1.300000000000000000e+01 5.000000000000000000e+00 -7.692010509008427414e-05 2.942545903518762490e-05
1.300000000000000000e+01 6.000000000000000000e+00 -7.898660813082222158e-05 3.587829148455194705e-05
1.300000000000000000e+01 7.000000000000000000e+00 -8.138805694791529689e-05 4.268351447990427396e-05
1.300000000000000000e+01 8.000000000000000000e+00 -8.392982598074826429e-05 5.002069092657350806e-05
1.300000000000000000e+01 9.000000000000000000e+00 -8.666892829079306118e-05 5.789789142865924649e-05
1.300000000000000000e+01 1.000000000000000000e+01 -8.940716791773435689e-05 6.650922344693724602e-05
1.300000000000000000e+01 1.100000000000000000e+01 -9.199588631043415952e-05 7.564321974642680517e-05
1.300000000000000000e+01 1.200000000000000000e+01 -9.442498163591449755e-05 8.562395480725989820e-05
1.300000000000000000e+01 1.300000000000000000e+01 -9.649144588031935551e-05 9.656742982113678420e-05
1.300000000000000000e+01 1.400000000000000000e+01 -9.791433361084245397e-05 1.082065371347119397e-04
1.300000000000000000e+01 1.500000000000000000e+01 -9.853354095561226832e-05 1.206859675079891307e-04
1.300000000000000000e+01 1.600000000000000000e+01 -9.791146649249914818e-05 1.341494109883833736e-04
1.300000000000000000e+01 1.700000000000000000e+01 -9.568737124190755672e-05 1.480008147055645326e-04
1.300000000000000000e+01 1.800000000000000000e+01 -9.171538656558599067e-05 1.623137356867609439e-04
1.300000000000000000e+01 1.900000000000000000e+01 -8.573565098294287645e-05 1.768113573573849200e-04
1.300000000000000000e+01 2.000000000000000000e+01 -7.726842607940203212e-05 1.907395859237194730e-04
1.300000000000000000e+01 2.100000000000000000e+01 -6.620657027266011775e-05 2.035817524948907139e-04
1.300000000000000000e+01 2.200000000000000000e+01 -5.278816326952269489e-05 2.147685245968472458e-04
1.300000000000000000e+01 2.300000000000000000e+01 -3.719026681779766166e-05 2.234814080831047265e-04
1.300000000000000000e+01 2.400000000000000000e+01 -1.977114176411923999e-05 2.288290998600997364e-04
1.300000000000000000e+01 2.500000000000000000e+01 -1.676284235884654798e-06 2.307560277420320173e-04
1.300000000000000000e+01 2.600000000000000000e+01 1.671522043262456490e-05 2.286835097570879194e-04
1.300000000000000000e+01 2.700000000000000000e+01 3.388165631916073128e-05 2.231924334351476774e-04
1.300000000000000000e+01 2.800000000000000000e+01 4.965192081383181660e-05 2.143717390187080841e-04
1.300000000000000000e+01 2.900000000000000000e+01 6.320272138209896261e-05 2.031924090129647075e-04
1.300000000000000000e+01 3.000000000000000000e+01 7.443337546309924772e-05 1.901388193652629906e-04
1.300000000000000000e+01 3.100000000000000000e+01 8.309500448068528940e-05 1.760433155884095395e-04
1.300000000000000000e+01 3.200000000000000000e+01 8.950217137630169743e-05 1.615855216756062560e-04
1.300000000000000000e+01 3.300000000000000000e+01 9.370015135779137267e-05 1.471333702560533854e-04
1.300000000000000000e+01 3.400000000000000000e+01 9.606055825726086527e-05 1.330307140936333107e-04
1.300000000000000000e+01 3.500000000000000000e+01 9.708380485709913223e-05 1.195223059459242466e-04
1.300000000000000000e+01 3.600000000000000000e+01 9.686543199275224076e-05 1.068961791019730403e-04
1.300000000000000000e+01 3.700000000000000000e+01 9.580731981893294636e-05 9.503339128227362726e-05
1.300000000000000000e+01 3.800000000000000000e+01 9.409820369973175740e-05 8.402627023151686267e-05
1.300000000000000000e+01 3.900000000000000000e+01 9.220918420708800302e-05 7.373927213159239998e-05
1.300000000000000000e+01 4.000000000000000000e+01 9.000499355901200134e-05 6.436484502791875537e-05
1.300000000000000000e+01 4.100000000000000000e+01 8.774419476415728147e-05 5.558952615000034439e-05
1.300000000000000000e+01 4.200000000000000000e+01 8.560704498822600339e-05 4.743901310628426430e-05
1.300000000000000000e+01 4.300000000000000000e+01 8.347825703239428619e-05 3.987723280798427354e-05
1.300000000000000000e+01 4.400000000000000000e+01 8.168135089978544451e-05 3.271448028664672891e-05
1.300000000000000000e+01 4.500000000000000000e+01 8.019360525904491947e-05 2.596702447655956352e-05
1.300000000000000000e+01 4.600000000000000000e+01 7.892503711645756578e-05 1.941827047839140283e-05
1.300000000000000000e+01 4.700000000000000000e+01 7.735625923400925481e-05 1.321742488649034963e-05
1.300000000000000000e+01 4.800000000000000000e+01 8.490272115574932859e-05 7.069043539919604257e-06
1.300000000000000000e+01 4.900000000000000000e+01 9.357345886645741133e-05 0.000000000000000000e+00
1.400000000000000000e+01 0.000000000000000000e+00 -9.259634457249806309e-05 0.000000000000000000e+00
1.400000000000000000e+01 1.000000000000000000e+00 -8.433034103705471679e-05 6.118891154051971266e-06
1.400000000000000000e+01 2.000000000000000000e+00 -7.716570244673505376e-05 1.159586730430544113e-05
1.400000000000000000e+01 3.000000000000000000e+00 -7.915287926162497894e-05 1.716354117726540660e-05
1.400000000000000000e+01 4.000000000000000000e+00 -8.090619743715852857e-05 2.287062734996264451e-05
1.400000000000000000e+01 5.000000000000000000e+00 -8.307352825785585689e-05 2.882510522886772963e-05
1.400000000000000000e+01 6.000000000000000000e+00 -8.555774127581671070e-05 3.517459362302406732e-05
1.400000000000000000e+01 7.000000000000000000e+00 -8.840818625967071650e-05 4.209421001486737465e-05
1.400000000000000000e+01 8.000000000000000000e+00 -9.156407287620927813e-05 4.944697708395500530e-05
1.400000000000000000e+01 9.000000000000000000e+00 -9.494180601208500802e-05 5.747741818216164748e-05
1.400000000000000000e+01 1.000000000000000000e+01 -9.838791816217011890e-05 6.617550978275666676e-05
1.400000000000000000e+01 1.100000000000000000e+01 -1.018299642134669401e-04 7.581387579491742331e-05
1.400000000000000000e+01 1.200000000000000000e+01 -1.052140669652570828e-04 8.632474266149814434e-05
1.400000000000000000e+01 1.300000000000000000e+01 -1.081518171221760357e-04 9.789615749002632261e-05
1.400000000000000000e+01 1.400000000000000000e+01 -1.105260365361518220e-04 1.105579676219041029e-04
1.400000000000000000e+01 1.500000000000000000e+01 -1.121433271188240939e-04 1.244486951985769672e-04
1.400000000000000000e+01 1.600000000000000000e+01 -1.123817489806631280e-04 1.392853950999673428e-04
1.400000000000000000e+01 1.700000000000000000e+01 -1.109439467865448465e-04 1.552431140904575717e-04
1.400000000000000000e+01 1.800000000000000000e+01 -1.073715649793187399e-04 1.719620934580829655e-04
1.400000000000000000e+01 1.900000000000000000e+01 -1.012777478344833440e-04 1.892470651732632968e-04
1.400000000000000000e+01 2.000000000000000000e+01 -9.208746001592360217e-05 2.061660207685029429e-04
1.400000000000000000e+01 2.100000000000000000e+01 -7.972222783032270263e-05 2.221716356598269241e-04
1.400000000000000000e+01 2.200000000000000000e+01 -6.401214929557547811e-05 2.362463341827972805e-04
1.400000000000000000e+01 2.300000000000000000e+01 -4.525990069548062322e-05 2.473150205383318990e-04
1.400000000000000000e+01 2.400000000000000000e+01 -2.407960319462552554e-05 2.543074259208790268e-04
1.400000000000000000e+01 2.500000000000000000e+01 -1.762026397429151958e-06 2.567456809916889926e-04
1.400000000000000000e+01 2.600000000000000000e+01 2.062517530191385409e-05 2.542116004347253324e-04
1.400000000000000000e+01 2.700000000000000000e+01 4.166770859101139382e-05 2.470445727077326663e-04
1.400000000000000000e+01 2.800000000000000000e+01 6.050769288156983630e-05 2.359136600286314972e-04
1.400000000000000000e+01 2.900000000000000000e+01 7.640349654572593015e-05 2.216858360699497116e-04
1.400000000000000000e+01 3.000000000000000000e+01 8.903710034236498629e-05 2.056094275177993086e-04
1.400000000000000000e+01 3.100000000000000000e+01 9.845901101200853905e-05 1.885411258606514056e-04
1.400000000000000000e+01 3.200000000000000000e+01 1.047810032805410662e-04 1.712505390846947055e-04
1.400000000000000000e+01 3.300000000000000000e+01 1.087276987565950976e-04 1.544681735888062514e-04
1.400000000000000000e+01 3.400000000000000000e+01 1.105026451555297549e-04 1.384145680913359154e-04
1.400000000000000000e+01 3.500000000000000000e+01 1.105651881132956342e-04 1.233190095701691908e-04
1.400000000000000000e+01 3.600000000000000000e+01 1.094099882306322907e-04 1.093816691060587286e-04
1.400000000000000000e+01 3.700000000000000000e+01 1.074787331081784826e-04 9.654976399203025680e-05
1.400000000000000000e+01 3.800000000000000000e+01 1.049324528376956362e-04 8.481756055572141307e-05
1.400000000000000000e+01 3.900000000000000000e+01 1.020354953002967024e-04 7.403786536002961507e-05
1.400000000000000000e+01 4.000000000000000000e+01 9.896224208194538338e-05 6.431722799133830683e-05
1.400000000000000000e+01 4.100000000000000000e+01 9.607421489843859155e-05 5.523176869987419428e-05
1.400000000000000000e+01 4.200000000000000000e+01 9.323935819380817095e-05 4.708645036098976907e-05
1.400000000000000000e+01 4.300000000000000000e+01 9.080171082311697442e-05 3.931712823975792729e-05
1.400000000000000000e+01 4.400000000000000000e+01 8.845823582680518581e-05 3.219713132780808833e-05
1.400000000000000000e+01 4.500000000000000000e+01 8.663524448684900570e-05 2.548982029221033671e-05
1.400000000000000000e+01 4.600000000000000000e+01 8.513830766110832443e-05 1.910898093827664563e-05
1.400000000000000000e+01 4.700000000000000000e+01 8.470081338147550723e-05 1.306955318177976803e-05
1.400000000000000000e+01 4.800000000000000000e+01 9.122191091141092971e-05 7.137604728193820052e-06
